result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step101_new_eiketsu_魚鱗_8_003561,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|尼子晴久,大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|尼子晴久,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,8357,905,0,0,331,315,346,721,768,726,763,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|尼子晴久||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|3-4-5:洒落者の絆|3-4-5:流行創出,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,13232,13232,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003582,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|小田氏治,大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|小田氏治,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,8272,876,0,0,293,303,333,719,789,715,719,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|小田氏治||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|3-4-5:洒落者の絆|3-4-5:流行創出,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,13019,13019,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003602,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,名古屋山三郎|大内義隆|細川藤孝(立役)|羽柴秀吉(涼)|真田幸村(水練)|黒猫ノア,名古屋山三郎|大内義隆|細川藤孝(立役)|羽柴秀吉(涼)|真田幸村(水練)|黒猫ノア,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,8418,874,0,0,299,291,346,669,731,665,674,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||名古屋山三郎|大内義隆|細川藤孝(立役)|羽柴秀吉(涼)|真田幸村(水練)|黒猫ノア||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:洒落者の絆|5-6-1:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12967,12967,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003603,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|羽柴秀吉(涼),大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|羽柴秀吉(涼),文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,文化人の絆|文明開化|技巧伝承|山紫水明|洒落者の絆|流行創出,8418,874,0,0,299,291,346,669,731,665,674,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|名古屋山三郎|黒猫ノア|真田幸村(水練)|羽柴秀吉(涼)||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|3-4-5:洒落者の絆|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12967,12967,jinpo_result_db_6.csv
db79_275325_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,堀秀政|納涼忍お綾|柳生宗矩|山中鹿之介|浅井長政|竹中半兵衛,堀秀政|納涼忍お綾|柳生宗矩|山中鹿之介|浅井長政|竹中半兵衛,才腕の絆|文明開化|技巧伝承|多芸多才|武芸の絆|知勇兼備,才腕の絆|文明開化|技巧伝承|多芸多才|武芸の絆|知勇兼備,8392,772,258,159,517,221,322,370,364,403,403,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||堀秀政|納涼忍お綾|柳生宗矩|山中鹿之介|浅井長政|竹中半兵衛||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:武芸の絆|3-4-5:知勇兼備,,step171_new_formula_rebuild,12181,12181,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_9_006729,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|堀秀政|大内義隆|朝倉義景|細川藤孝(立役)|羽柴秀吉(涼),納涼忍お綾|堀秀政|大内義隆|朝倉義景|細川藤孝(立役)|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆|山紫水明,才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆|山紫水明,9230,0,79,68,519,316,285,610,570,577,592,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|堀秀政|大内義隆|朝倉義景|細川藤孝(立役)|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:文化人の絆|3-4-5:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12846,12846,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003037,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|新発田長敦|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|新発田長敦|毛利勝永|尼子晴久|長野業正|村上義清,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,8657,2158,526,427,106,0,126,160,161,172,170,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|新発田長敦|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:侍|1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12663,12663,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004130,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|細川忠興(山紫)|大内義隆|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|細川忠興(山紫)|大内義隆|堀秀政,文明開化|技巧伝承|文化人の絆|山紫水明|才腕の絆|多芸多才,文明開化|技巧伝承|文化人の絆|山紫水明|才腕の絆|多芸多才,9342,0,88,71,524,312,299,583,626,625,640,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|細川忠興(山紫)|大内義隆|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:文化人の絆|3-4-5:山紫水明|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13110,13110,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000395,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|吉川元春|井伊直虎|十河一存|山県昌景|甲斐姫(鷹爪),山中鹿之介|吉川元春|井伊直虎|十河一存|山県昌景|甲斐姫(鷹爪),猛将の絆|勇猛果敢|意気衝天|もののふ|豪傑|侍,猛将の絆|勇猛果敢|意気衝天|もののふ|豪傑|侍,8750,5012,700,134,273,73,48,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|吉川元春|井伊直虎|十河一存|山県昌景|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:勇猛果敢|1-2-3:意気衝天|3-4-5:もののふ|3-4-5:豪傑|5-6-1:侍,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14990,14990,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_002277,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,大内義隆|羽柴秀吉(涼)|長宗我部元親(納涼)|真田幸村(水練)|名古屋山三郎|細川藤孝(立役),大内義隆|羽柴秀吉(涼)|長宗我部元親(納涼)|真田幸村(水練)|名古屋山三郎|細川藤孝(立役),文明開化|洒落者の絆|流行創出|文化人の絆|技巧伝承|山紫水明,文明開化|洒落者の絆|流行創出|文化人の絆|技巧伝承|山紫水明,8643,872,0,0,294,273,338,644,731,632,644,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|羽柴秀吉(涼)|長宗我部元親(納涼)|真田幸村(水練)|名古屋山三郎|細川藤孝(立役)||1-2-3:文明開化|3-4-5:洒落者の絆|3-4-5:流行創出|5-6-1:文化人の絆|5-6-1:技巧伝承|5-6-1:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13071,13071,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000204,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源),武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源),謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,8858,4074,134,245,100,687,177,144,144,144,155,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源)||1-2-3:謀略家|1-2-3:才気煥発|1-2-3:柔能制剛|3-4-5:老練闊達|5-6-1:健康第一|5-6-1:質実剛健,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14862,14862,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_002447,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|尼子晴久,前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|尼子晴久,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,8593,941,89,61,376,378,279,619,623,608,675,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|尼子晴久||1-2-3:流行創出|1-2-3:多芸多才|3-4-5:文化人の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:山紫水明,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,13242,13242,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_002448,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|小田氏治,前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|小田氏治,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,8507,913,80,62,327,362,269,617,640,597,636,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|小田氏治||1-2-3:流行創出|1-2-3:多芸多才|3-4-5:文化人の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:山紫水明,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,13010,13010,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_002477,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼),前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼),流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,8656,910,84,62,336,347,279,569,587,551,591,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||前田慶次(野望)|北条氏邦|大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)||1-2-3:流行創出|1-2-3:多芸多才|3-4-5:文化人の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12972,12972,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_008696,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|榊原康政|毛利勝永|小田氏治|長野業正|村上義清,山中鹿之介|榊原康政|毛利勝永|小田氏治|長野業正|村上義清,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,8650,2145,474,437,96,0,123,163,169,170,161,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|榊原康政|毛利勝永|小田氏治|長野業正|村上義清||1-2-3:侍|1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,12588,12588,jinpo_result_db_6.csv
db79_109644_uorin,RULE103_RECALCULATED_RESULT,jinpo_result_db_7.csv,魚鱗,通常,6,魔女ルシア|大内義隆|細川藤孝(立役)|斎藤利三|北条氏邦|雑賀孫市(道化),魔女ルシア|大内義隆|細川藤孝(立役)|斎藤利三|北条氏邦|雑賀孫市(道化),文化人の絆|文明開化|技巧伝承|山紫水明|流行創出|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|流行創出|多芸多才,8064,887,74,61,319,327,250,535,558,542,560,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||魔女ルシア|大内義隆|細川藤孝(立役)|斎藤利三|北条氏邦|雑賀孫市(道化)||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:流行創出|5-6-1:多芸多才,,step171_new_formula_rebuild,12177,12177,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003039,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|佐々成政|毛利勝永|尼子晴久|長野業正|村上義清,山中鹿之介|佐々成政|毛利勝永|尼子晴久|長野業正|村上義清,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,侍|勇将の絆|根性の絆|泰然自若|猛将の絆|勇猛果敢,8657,2158,526,424,107,0,126,158,161,172,172,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|佐々成政|毛利勝永|尼子晴久|長野業正|村上義清||1-2-3:侍|1-2-3:勇将の絆|3-4-5:根性の絆|3-4-5:泰然自若|5-6-1:猛将の絆|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12661,12661,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000371,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|毛利勝永|長野業正|羽柴秀吉(涼)|立花宗茂|柴田勝家(風雲),山中鹿之介|毛利勝永|長野業正|羽柴秀吉(涼)|立花宗茂|柴田勝家(風雲),侍|根性の絆|泰然自若|武芸の絆|猛将の絆|もののふ,侍|根性の絆|泰然自若|武芸の絆|猛将の絆|もののふ,9052,2098,508,427,123,0,121,142,145,159,146,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|毛利勝永|長野業正|羽柴秀吉(涼)|立花宗茂|柴田勝家(風雲)||1-2-3:侍|1-2-3:根性の絆|1-2-3:泰然自若|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12921,12921,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_003696,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,黒猫ノア|尼子晴久|名古屋山三郎|大内義隆|細川藤孝(立役)|堀秀政,黒猫ノア|尼子晴久|名古屋山三郎|大内義隆|細川藤孝(立役)|堀秀政,流行創出|文化人の絆|文明開化|技巧伝承|山紫水明|外交官の絆,流行創出|文化人の絆|文明開化|技巧伝承|山紫水明|外交官の絆,8680,962,0,0,498,340,369,654,668,675,706,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||黒猫ノア|尼子晴久|名古屋山三郎|大内義隆|細川藤孝(立役)|堀秀政||1-2-3:流行創出|3-4-5:文化人の絆|3-4-5:文明開化|3-4-5:技巧伝承|3-4-5:山紫水明|5-6-1:外交官の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,13552,13552,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_008719,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,村上義清|尼子晴久|島左近|北条氏邦|長野業正|山中鹿之介,村上義清|尼子晴久|島左近|北条氏邦|長野業正|山中鹿之介,根性の絆|侍|巧言令色|猛将の絆|泰然自若|勇猛果敢,根性の絆|侍|巧言令色|猛将の絆|泰然自若|勇猛果敢,8754,3210,405,375,112,0,310,170,178,191,189,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||村上義清|尼子晴久|島左近|北条氏邦|長野業正|山中鹿之介||1-2-3:根性の絆|3-4-5:侍|3-4-5:巧言令色|5-6-1:猛将の絆|5-6-1:泰然自若|5-6-1:勇猛果敢,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,13894,13894,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003718,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|北条氏邦|前田慶次(野望)|尼子晴久|魔女ルシア|細川藤孝(立役),大内義隆|北条氏邦|前田慶次(野望)|尼子晴久|魔女ルシア|細川藤孝(立役),流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,8593,941,89,61,376,378,279,619,623,608,675,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|北条氏邦|前田慶次(野望)|尼子晴久|魔女ルシア|細川藤孝(立役)||1-2-3:流行創出|1-2-3:多芸多才|5-6-1:文化人の絆|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:山紫水明,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,13242,13242,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003746,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|北条氏邦|前田慶次(野望)|小田氏治|魔女ルシア|細川藤孝(立役),大内義隆|北条氏邦|前田慶次(野望)|小田氏治|魔女ルシア|細川藤孝(立役),流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,流行創出|多芸多才|文化人の絆|文明開化|技巧伝承|山紫水明,8507,913,80,62,327,362,269,617,640,597,636,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|北条氏邦|前田慶次(野望)|小田氏治|魔女ルシア|細川藤孝(立役)||1-2-3:流行創出|1-2-3:多芸多才|5-6-1:文化人の絆|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:山紫水明,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,13010,13010,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003769,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次(野望)|北条氏邦,大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次(野望)|北条氏邦,文化人の絆|文明開化|技巧伝承|山紫水明|流行創出|多芸多才,文化人の絆|文明開化|技巧伝承|山紫水明|流行創出|多芸多才,8656,910,84,62,336,347,279,569,587,551,591,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||大内義隆|細川藤孝(立役)|魔女ルシア|羽柴秀吉(涼)|前田慶次(野望)|北条氏邦||1-2-3:文化人の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:山紫水明|5-6-1:流行創出|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12972,12972,jinpo_result_db_6.csv
