result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_372624,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0099|EIK_0100,大内義隆|魔女ルシア|朝倉義景(八雷)|林崎甚助|明石全登|竹中重門,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,11449,4481,62,0,280,663,306,455,437,413,452,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0061|EIK_0093|EIK_0099|EIK_0100|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18998,18998,jinpo_result_db_7_part021.csv
step174_7_372625,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0030|EIK_0082|EIK_0107,大内義隆|名古屋山三郎|朝倉義景(八雷)|吉川元春|山中鹿之介|井伊直虎,EIK_0093|EIK_0108|EIK_0387|EIK_0030|EIK_0082|EIK_0107,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,12109,3804,287,27,482,335,224,409,444,463,401,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0030|EIK_0082|EIK_0093|EIK_0107|EIK_0108|EIK_0387||勇猛果敢|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|猛将の絆,,step174_validate_repair_7_9,18985,18985,jinpo_result_db_7_part021.csv
step174_7_372626,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0030|EIK_0107|EIK_0379,大内義隆|名古屋山三郎|朝倉義景(八雷)|吉川元春|井伊直虎|山中鹿之介,EIK_0093|EIK_0108|EIK_0387|EIK_0030|EIK_0107|EIK_0379,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,山紫水明|技巧伝承|文化人の絆|文明開化|勇猛果敢|猛将の絆|意気衝天,12109,3804,287,27,482,335,224,409,444,463,401,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0030|EIK_0093|EIK_0107|EIK_0108|EIK_0379|EIK_0387||勇猛果敢|山紫水明|意気衝天|技巧伝承|文化人の絆|文明開化|猛将の絆,,step174_validate_repair_7_9,18985,18985,jinpo_result_db_7_part021.csv
step174_7_372627,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0100|EIK_0190,大内義隆|魔女ルシア|朝倉義景(八雷)|義姫|竹中重門|三好長慶(生殺),EIK_0093|EIK_0256|EIK_0387|EIK_0098|EIK_0100|EIK_0190,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,11210,4522,0,0,279,634,324,514,508,476,500,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0093|EIK_0098|EIK_0100|EIK_0190|EIK_0256|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|薬師|野心家の絆,,step174_validate_repair_7_9,18967,18967,jinpo_result_db_7_part021.csv
step174_7_372628,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0100|EIK_0200,大内義隆|魔女ルシア|朝倉義景(八雷)|高台院|竹中重門|長尾景虎,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,11225,4629,57,0,257,712,317,457,438,418,448,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0084|EIK_0093|EIK_0100|EIK_0200|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18958,18958,jinpo_result_db_7_part021.csv
step174_7_372629,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0100|EIK_0200,大内義隆|魔女ルシア|朝倉義景(八雷)|林崎甚助|竹中重門|長尾景虎,EIK_0093|EIK_0256|EIK_0387|EIK_0061|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,11379,4452,63,0,276,694,306,458,444,424,458,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0061|EIK_0093|EIK_0100|EIK_0200|EIK_0256|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18954,18954,jinpo_result_db_7_part021.csv
step174_7_372630,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0099|EIK_0130|EIK_0235,大内義隆|名古屋山三郎|朝倉義景(八雷)|明石全登|石田三成|松永久秀(野望),EIK_0093|EIK_0108|EIK_0387|EIK_0099|EIK_0130|EIK_0235,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|雄材大略,11782,3587,0,0,286,808,292,553,534,546,563,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0093|EIK_0099|EIK_0108|EIK_0130|EIK_0235|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|雄材大略,,step174_validate_repair_7_9,18951,18951,jinpo_result_db_7_part021.csv
step174_7_372631,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0187|EIK_0266,大内義隆|魔女ルシア|朝倉義景(八雷)|高台院|今川義元(周年)|愛弟子ノア,EIK_0093|EIK_0256|EIK_0387|EIK_0084|EIK_0187|EIK_0266,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,11081,4983,100,0,285,533,212,470,410,404,431,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0084|EIK_0093|EIK_0187|EIK_0256|EIK_0266|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|神主・巫女|老練闊達,,step174_validate_repair_7_9,18909,18909,jinpo_result_db_7_part021.csv
step174_7_372632,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0061|EIK_0099|EIK_0100,大内義隆|名古屋山三郎|朝倉義景(八雷)|林崎甚助|明石全登|竹中重門,EIK_0093|EIK_0108|EIK_0387|EIK_0061|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,11457,4264,68,0,295,663,308,468,454,435,456,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0061|EIK_0093|EIK_0099|EIK_0100|EIK_0108|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18868,18868,jinpo_result_db_7_part021.csv
step174_7_372633,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0099|EIK_0100,大内義隆|名古屋山三郎|朝倉義景(八雷)|高台院|明石全登|竹中重門,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0099|EIK_0100,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,11299,4441,62,0,276,682,317,464,447,431,444,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0084|EIK_0093|EIK_0099|EIK_0100|EIK_0108|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18863,18863,jinpo_result_db_7_part021.csv
step174_7_372634,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0098|EIK_0100|EIK_0190,大内義隆|名古屋山三郎|朝倉義景(八雷)|義姫|竹中重門|三好長慶(生殺),EIK_0093|EIK_0108|EIK_0387|EIK_0098|EIK_0100|EIK_0190,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,山紫水明|技巧伝承|文化人の絆|文明開化|薬師|明敏の絆|野心家の絆,11216,4309,0,0,293,634,326,528,526,500,506,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0093|EIK_0098|EIK_0100|EIK_0108|EIK_0190|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|薬師|野心家の絆,,step174_validate_repair_7_9,18838,18838,jinpo_result_db_7_part021.csv
step174_7_372635,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0100|EIK_0200,大内義隆|名古屋山三郎|朝倉義景(八雷)|高台院|竹中重門|長尾景虎,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|明敏の絆|才気煥発,11234,4414,63,0,271,710,317,469,454,441,452,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0084|EIK_0093|EIK_0100|EIK_0108|EIK_0200|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18825,18825,jinpo_result_db_7_part021.csv
step174_7_372636,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0061|EIK_0100|EIK_0200,大内義隆|名古屋山三郎|朝倉義景(八雷)|林崎甚助|竹中重門|長尾景虎,EIK_0093|EIK_0108|EIK_0387|EIK_0061|EIK_0100|EIK_0200,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|才気煥発|老練闊達,11387,4236,69,0,290,689,306,471,460,444,464,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0061|EIK_0093|EIK_0100|EIK_0108|EIK_0200|EIK_0387||山紫水明|才気煥発|技巧伝承|文化人の絆|文明開化|明敏の絆|老練闊達,,step174_validate_repair_7_9,18816,18816,jinpo_result_db_7_part021.csv
step174_7_372637,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0187|EIK_0266,大内義隆|名古屋山三郎|朝倉義景(八雷)|高台院|今川義元(周年)|愛弟子ノア,EIK_0093|EIK_0108|EIK_0387|EIK_0084|EIK_0187|EIK_0266,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,山紫水明|技巧伝承|文化人の絆|文明開化|神主・巫女|老練闊達|明敏の絆,11089,4763,111,0,302,531,212,484,424,424,435,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0084|EIK_0093|EIK_0108|EIK_0187|EIK_0266|EIK_0387||山紫水明|技巧伝承|文化人の絆|文明開化|明敏の絆|神主・巫女|老練闊達,,step174_validate_repair_7_9,18775,18775,jinpo_result_db_7_part021.csv
step174_7_372638,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0015|EIK_0085|EIK_0114,大内義隆|魔女ルシア|朝倉義景(八雷)|武田晴信|愛姫(起源)|細川藤孝(立役),EIK_0093|EIK_0256|EIK_0387|EIK_0015|EIK_0085|EIK_0114,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,11892,3128,63,224,283,444,325,616,599,574,606,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0015|EIK_0085|EIK_0093|EIK_0114|EIK_0256|EIK_0387||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,18754,18754,jinpo_result_db_7_part021.csv
step174_7_372639,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0085|EIK_0114,大内義隆|名古屋山三郎|朝倉義景(八雷)|武田晴信|愛姫(起源)|細川藤孝(立役),EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0085|EIK_0114,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,11899,2985,69,232,298,440,325,630,619,599,611,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0015|EIK_0085|EIK_0093|EIK_0108|EIK_0114|EIK_0387||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,18707,18707,jinpo_result_db_7_part021.csv
step174_7_372640,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0256|EIK_0387|EIK_0015|EIK_0084|EIK_0114,大内義隆|魔女ルシア|朝倉義景(八雷)|武田晴信|高台院|細川藤孝(立役),EIK_0093|EIK_0256|EIK_0387|EIK_0015|EIK_0084|EIK_0114,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,11899,3117,57,223,265,449,325,612,589,558,595,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0015|EIK_0084|EIK_0093|EIK_0114|EIK_0256|EIK_0387||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,18689,18689,jinpo_result_db_7_part021.csv
step174_7_372641,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0012|EIK_0015|EIK_0066,大内義隆|名古屋山三郎|朝倉義景(八雷)|前田利家(雄材)|武田晴信|鍋島直茂(乱雲),EIK_0093|EIK_0108|EIK_0387|EIK_0012|EIK_0015|EIK_0066,山紫水明|技巧伝承|文化人の絆|文明開化|摂理探究|雄材大略|謀略家,山紫水明|技巧伝承|文化人の絆|文明開化|摂理探究|雄材大略|謀略家,12679,1053,164,0,306,698,209,905,886,898,882,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0012|EIK_0015|EIK_0066|EIK_0093|EIK_0108|EIK_0387||山紫水明|技巧伝承|摂理探究|文化人の絆|文明開化|謀略家|雄材大略,,step174_validate_repair_7_9,18680,18680,jinpo_result_db_7_part021.csv
step174_7_372642,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0066|EIK_0378,大内義隆|名古屋山三郎|朝倉義景(八雷)|武田晴信|鍋島直茂(乱雲)|前田利家,EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0066|EIK_0378,山紫水明|技巧伝承|文化人の絆|文明開化|摂理探究|雄材大略|謀略家,山紫水明|技巧伝承|文化人の絆|文明開化|摂理探究|雄材大略|謀略家,12679,1053,164,0,306,698,209,905,886,898,882,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0015|EIK_0066|EIK_0093|EIK_0108|EIK_0378|EIK_0387||山紫水明|技巧伝承|摂理探究|文化人の絆|文明開化|謀略家|雄材大略,,step174_validate_repair_7_9,18680,18680,jinpo_result_db_7_part021.csv
step174_7_372643,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0084|EIK_0114,大内義隆|名古屋山三郎|朝倉義景(八雷)|武田晴信|高台院|細川藤孝(立役),EIK_0093|EIK_0108|EIK_0387|EIK_0015|EIK_0084|EIK_0114,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,山紫水明|技巧伝承|文化人の絆|文明開化|健康第一|質実剛健|老練闊達,11902,2972,64,228,279,448,325,629,610,587,599,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0015|EIK_0084|EIK_0093|EIK_0108|EIK_0114|EIK_0387||健康第一|山紫水明|技巧伝承|文化人の絆|文明開化|老練闊達|質実剛健,,step174_validate_repair_7_9,18643,18643,jinpo_result_db_7_part021.csv
step174_7_372644,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0002|EIK_0012|EIK_0015,大内義隆|名古屋山三郎|朝倉義景(八雷)|片倉景綱(右腕)|前田利家(雄材)|武田晴信,EIK_0093|EIK_0108|EIK_0387|EIK_0002|EIK_0012|EIK_0015,山紫水明|技巧伝承|文化人の絆|文明開化|雄材大略|摂理探究|謀略家,山紫水明|技巧伝承|文化人の絆|文明開化|雄材大略|摂理探究|謀略家,12581,1050,169,0,309,698,201,915,881,919,881,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0002|EIK_0012|EIK_0015|EIK_0093|EIK_0108|EIK_0387||山紫水明|技巧伝承|摂理探究|文化人の絆|文明開化|謀略家|雄材大略,,step174_validate_repair_7_9,18604,18604,jinpo_result_db_7_part021.csv
step174_7_372645,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,鶴翼,通常,7,EIK_0093|EIK_0108|EIK_0387|EIK_0002|EIK_0015|EIK_0378,大内義隆|名古屋山三郎|朝倉義景(八雷)|片倉景綱(右腕)|武田晴信|前田利家,EIK_0093|EIK_0108|EIK_0387|EIK_0002|EIK_0015|EIK_0378,山紫水明|技巧伝承|文化人の絆|文明開化|雄材大略|摂理探究|謀略家,山紫水明|技巧伝承|文化人の絆|文明開化|雄材大略|摂理探究|謀略家,12581,1050,169,0,309,698,201,915,881,919,881,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),鶴翼||通常||7||EIK_0002|EIK_0015|EIK_0093|EIK_0108|EIK_0378|EIK_0387||山紫水明|技巧伝承|摂理探究|文化人の絆|文明開化|謀略家|雄材大略,,step174_validate_repair_7_9,18604,18604,jinpo_result_db_7_part021.csv
