result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step104_pair_方円_5_0002325,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7462,1052,138,155,309,148,545,226,232,244,235,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10746,10746,jinpo_result_db_5.csv,魅力,545
step104_pair_方円_5_0001865,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,太原雪斎|黒猫ノア|出雲阿国(神将)|名古屋山三郎|柳生宗矩|羽柴秀吉(涼),太原雪斎|黒猫ノア|出雲阿国(神将)|名古屋山三郎|柳生宗矩|羽柴秀吉(涼),傾奇者|洒落者の絆|文明開化|技巧伝承|外交官の絆,傾奇者|洒落者の絆|文明開化|技巧伝承|外交官の絆,6560,0,58,34,249,165,545,355,377,333,367,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||太原雪斎|黒猫ノア|出雲阿国(神将)|名古屋山三郎|柳生宗矩|羽柴秀吉(涼)||2-3-4:傾奇者|2-3-4:洒落者の絆|2-3-4:文明開化|4-5-6:技巧伝承|6-1-2:外交官の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9043,9043,jinpo_result_db_5.csv,魅力,545
step104_pair_方円_5_0000299,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|細川藤孝(立役),羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,8395,1161,82,136,340,202,544,419,423,435,438,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|4-5-6:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12575,12575,jinpo_result_db_5.csv,魅力,544
step104_pair_方円_5_0000298,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|大野治長|細川藤孝(立役),羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|大野治長|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,7980,1098,73,134,340,191,543,383,392,408,398,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|大内義隆|雑賀孫市(道化)|堀秀政|大野治長|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|4-5-6:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11940,11940,jinpo_result_db_5.csv,魅力,543
step104_pair_方円_5_0002327,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7469,1046,125,153,296,157,543,246,221,225,250,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||豊臣秀吉|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10731,10731,jinpo_result_db_5.csv,魅力,543
step104_pair_方円_5_0000256,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,豊臣秀吉|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),豊臣秀吉|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,8334,1120,83,142,347,203,542,405,414,438,440,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||豊臣秀吉|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|6-1-2:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12468,12468,jinpo_result_db_5.csv,魅力,542
step104_pair_方円_5_0000835,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|黒猫ノア|前田利家(兎忍)|魔女ルシア,羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|黒猫ノア|前田利家(兎忍)|魔女ルシア,文明開化|技巧伝承|山紫水明|洒落者の絆|戦場の華,文明開化|技巧伝承|山紫水明|洒落者の絆|戦場の華,7298,0,64,0,173,320,542,404,411,388,421,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|黒猫ノア|前田利家(兎忍)|魔女ルシア||2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:山紫水明|4-5-6:洒落者の絆|4-5-6:戦場の華,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,10021,10021,jinpo_result_db_5.csv,魅力,542
step101_new_eiketsu_方円_7_010808,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,方円,通常,5,細川藤孝(立役)|柳生宗矩|羽柴秀吉(涼)|黒猫ノア|前田利家(兎忍)|魔女ルシア,細川藤孝(立役)|柳生宗矩|羽柴秀吉(涼)|黒猫ノア|前田利家(兎忍)|魔女ルシア,文明開化|洒落者の絆|戦場の華|文化人の絆|技巧伝承,文明開化|洒落者の絆|戦場の華|文化人の絆|技巧伝承,7155,0,64,0,259,185,542,426,433,409,444,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||細川藤孝(立役)|柳生宗矩|羽柴秀吉(涼)|黒猫ノア|前田利家(兎忍)|魔女ルシア||2-3-4:文明開化|4-5-6:洒落者の絆|4-5-6:戦場の華|6-1-2:文化人の絆|6-1-2:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9917,9917,jinpo_result_db_5.csv,魅力,542
step104_pair_方円_5_0001864,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,堀秀政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役),堀秀政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役),傾奇者|洒落者の絆|文明開化|外交官の絆|技巧伝承,傾奇者|洒落者の絆|文明開化|外交官の絆|技巧伝承,7015,0,53,34,245,159,542,371,377,377,381,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||堀秀政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:洒落者の絆|2-3-4:文明開化|6-1-2:外交官の絆|6-1-2:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9554,9554,jinpo_result_db_5.csv,魅力,542
step104_pair_方円_5_0000499,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|納涼忍お綾|前田慶次(野望)|魔女ルシア|大内義隆|太原雪斎,羽柴秀吉(涼)|納涼忍お綾|前田慶次(野望)|魔女ルシア|大内義隆|太原雪斎,洒落者の絆|戦場の華|文化人の絆|文明開化|技巧伝承,洒落者の絆|戦場の華|文化人の絆|文明開化|技巧伝承,6855,0,66,0,248,182,542,399,441,391,422,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|納涼忍お綾|前田慶次(野望)|魔女ルシア|大内義隆|太原雪斎||2-3-4:洒落者の絆|2-3-4:戦場の華|4-5-6:文化人の絆|4-5-6:文明開化|4-5-6:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9546,9546,jinpo_result_db_5.csv,魅力,542
step104_pair_方円_5_0001878,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,大祝鶴|納涼忍お綾|大久保忠世|大内義隆|羽柴秀吉(涼)|魔女ルシア,大祝鶴|納涼忍お綾|大久保忠世|大内義隆|羽柴秀吉(涼)|魔女ルシア,才腕の絆|文明開化|技巧伝承|女傑の絆|洒落者の絆,才腕の絆|文明開化|技巧伝承|女傑の絆|洒落者の絆,6817,0,142,0,266,96,542,367,374,364,394,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||大祝鶴|納涼忍お綾|大久保忠世|大内義隆|羽柴秀吉(涼)|魔女ルシア||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|6-1-2:女傑の絆|6-1-2:洒落者の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9362,9362,jinpo_result_db_5.csv,魅力,542
step104_pair_方円_5_0002322,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7464,1093,144,150,311,145,541,233,231,238,236,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10786,10786,jinpo_result_db_5.csv,魅力,541
step104_pair_方円_5_0001886,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,仙桃院|納涼忍お綾|黒田長政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア,仙桃院|納涼忍お綾|黒田長政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア,才腕の絆|文明開化|技巧伝承|女傑の絆|能鷹隠爪,才腕の絆|文明開化|技巧伝承|女傑の絆|能鷹隠爪,7458,0,146,90,277,145,540,289,302,282,308,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||仙桃院|納涼忍お綾|黒田長政|柳生宗矩|羽柴秀吉(涼)|魔女ルシア||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|6-1-2:女傑の絆|6-1-2:能鷹隠爪,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9837,9837,jinpo_result_db_5.csv,魅力,540
step104_pair_方円_5_0001863,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|大内義隆|藤岡屋伝助|黒猫ノア|前田慶次(野望)|魔女ルシア,羽柴秀吉(涼)|大内義隆|藤岡屋伝助|黒猫ノア|前田慶次(野望)|魔女ルシア,四象の絆|技巧伝承|洒落者の絆|戦場の華|文明開化,四象の絆|技巧伝承|洒落者の絆|戦場の華|文明開化,6765,0,139,0,141,262,540,380,391,371,394,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|大内義隆|藤岡屋伝助|黒猫ノア|前田慶次(野望)|魔女ルシア||2-3-4:四象の絆|2-3-4:技巧伝承|4-5-6:洒落者の絆|4-5-6:戦場の華|4-5-6:文明開化,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9383,9383,jinpo_result_db_5.csv,魅力,540
step104_pair_方円_5_0001866,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,黒田長政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役),黒田長政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役),傾奇者|洒落者の絆|文明開化|外交官の絆|技巧伝承,傾奇者|洒落者の絆|文明開化|外交官の絆|技巧伝承,6915,0,57,35,239,156,540,361,364,358,358,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||黒田長政|黒猫ノア|原田宗時|名古屋山三郎|羽柴秀吉(涼)|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:洒落者の絆|2-3-4:文明開化|6-1-2:外交官の絆|6-1-2:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9383,9383,jinpo_result_db_5.csv,魅力,540
step104_pair_方円_5_0001226,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,前田利家(兎忍)|雑賀孫市(道化)|羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|魔女ルシア,前田利家(兎忍)|雑賀孫市(道化)|羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|魔女ルシア,文明開化|技巧伝承|文化人の絆|洒落者の絆|戦場の華,文明開化|技巧伝承|文化人の絆|洒落者の絆|戦場の華,7335,0,66,0,257,171,539,399,403,402,423,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||前田利家(兎忍)|雑賀孫市(道化)|羽柴秀吉(涼)|柳生宗矩|細川藤孝(立役)|魔女ルシア||2-3-4:文明開化|2-3-4:技巧伝承|4-5-6:文化人の絆|6-1-2:洒落者の絆|6-1-2:戦場の華,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9995,9995,jinpo_result_db_5.csv,魅力,539
step104_pair_方円_5_0000229,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|大内義隆|納涼忍お綾|堀秀政|豊臣秀吉|細川藤孝(立役),羽柴秀吉(涼)|大内義隆|納涼忍お綾|堀秀政|豊臣秀吉|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,8212,1120,80,130,358,216,537,411,423,433,438,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|大内義隆|納涼忍お綾|堀秀政|豊臣秀吉|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|4-5-6:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12358,12358,jinpo_result_db_5.csv,魅力,537
step104_pair_方円_5_0002318,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,斎藤利三|堀秀政|石川数正|黒猫ノア|原田宗時|名古屋山三郎,斎藤利三|堀秀政|石川数正|黒猫ノア|原田宗時|名古屋山三郎,外交官の絆|花鳥風月|傾奇者|洒落者の絆|文明開化,外交官の絆|花鳥風月|傾奇者|洒落者の絆|文明開化,6191,1359,46,28,90,146,537,273,280,276,295,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||斎藤利三|堀秀政|石川数正|黒猫ノア|原田宗時|名古屋山三郎||2-3-4:外交官の絆|2-3-4:花鳥風月|4-5-6:傾奇者|4-5-6:洒落者の絆|4-5-6:文明開化,,step171_new_formula_rebuild,9521,9521,jinpo_result_db_5.csv,魅力,537
step104_pair_方円_5_0000465,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,羽柴秀吉(涼)|柳生宗矩|細川藤孝|黒猫ノア|前田慶次(野望)|魔女ルシア,羽柴秀吉(涼)|柳生宗矩|細川藤孝|黒猫ノア|前田慶次(野望)|魔女ルシア,技巧伝承|山紫水明|洒落者の絆|戦場の華|文明開化,技巧伝承|山紫水明|洒落者の絆|戦場の華|文明開化,6742,0,62,0,158,308,537,391,393,374,424,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||羽柴秀吉(涼)|柳生宗矩|細川藤孝|黒猫ノア|前田慶次(野望)|魔女ルシア||2-3-4:技巧伝承|2-3-4:山紫水明|4-5-6:洒落者の絆|4-5-6:戦場の華|4-5-6:文明開化,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,9389,9389,jinpo_result_db_5.csv,魅力,537
step104_pair_方円_5_0000250,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,蜂須賀正勝|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),蜂須賀正勝|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,8334,1161,86,138,349,198,536,416,412,429,444,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||蜂須賀正勝|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|6-1-2:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12503,12503,jinpo_result_db_5.csv,魅力,536
step104_pair_方円_5_0000248,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,大野治長|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),大野治長|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役),才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,才腕の絆|文明開化|技巧伝承|多芸多才|巧言令色,7919,1098,77,136,349,187,536,381,382,401,404,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||大野治長|堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|細川藤孝(立役)||2-3-4:才腕の絆|2-3-4:文明開化|2-3-4:技巧伝承|2-3-4:多芸多才|6-1-2:巧言令色,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11870,11870,jinpo_result_db_5.csv,魅力,536
step104_pair_方円_5_0002324,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7469,1086,130,150,298,152,536,254,221,221,254,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||蜂須賀正勝|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10771,10771,jinpo_result_db_5.csv,魅力,536
step104_pair_方円_5_0002323,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,大野治長|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),大野治長|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7064,1030,128,148,310,136,536,212,211,221,212,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||大野治長|堀秀政|谷忠澄|黒猫ノア|織田信長|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10208,10208,jinpo_result_db_5.csv,魅力,536
step104_pair_方円_5_0002326,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,方円,通常,5,大野治長|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),大野治長|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役),傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,傾奇者|外交官の絆|多芸多才|技巧伝承|巧言令色,7069,1023,116,148,298,145,535,232,202,203,229,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||5||大野治長|堀秀政|谷忠澄|黒猫ノア|明智光秀(十七)|細川藤孝(立役)||2-3-4:傾奇者|2-3-4:外交官の絆|2-3-4:多芸多才|6-1-2:技巧伝承|6-1-2:巧言令色,,step171_new_formula_rebuild,10200,10200,jinpo_result_db_5.csv,魅力,535
