result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step174_8_015115,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0017|EIK_0093|EIK_0092|EIK_0166|EIK_0018,納涼忍お綾|堀秀政|大内義隆|細川忠興(山紫)|太原雪斎|雫の者,EIK_0071|EIK_0017|EIK_0093|EIK_0092|EIK_0166|EIK_0018,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|能鷹隠爪|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|能鷹隠爪|流行創出,11954,959,84,162,550,457,417,794,924,819,812,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0018|EIK_0071|EIK_0092|EIK_0093|EIK_0166||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|能鷹隠爪,,step174_validate_repair_7_9,17932,17932,jinpo_result_db_8.csv,火属性,819
step174_8_014546,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0064|EIK_0017|EIK_0093|EIK_0129|EIK_0256|EIK_0082,雑賀孫市(道化)|堀秀政|大内義隆|朝倉義景|魔女ルシア|山中鹿之介,EIK_0064|EIK_0017|EIK_0093|EIK_0129|EIK_0256|EIK_0082,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|戦場の華,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|戦場の華,12410,983,160,72,524,459,457,801,759,818,796,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0064|EIK_0082|EIK_0093|EIK_0129|EIK_0256||多芸多才|山紫水明|戦場の華|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,18239,18239,jinpo_result_db_8.csv,火属性,818
step174_8_014718,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0166|EIK_0018,納涼忍お綾|堀秀政|大内義隆|細川藤孝(立役)|太原雪斎|雫の者,EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0166|EIK_0018,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|能鷹隠爪|流行創出,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|能鷹隠爪|流行創出,12220,944,80,166,524,453,418,808,905,818,809,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0018|EIK_0071|EIK_0093|EIK_0114|EIK_0166||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|能鷹隠爪,,step174_validate_repair_7_9,18145,18145,jinpo_result_db_8.csv,火属性,818
step174_8_014978,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0017|EIK_0093|EIK_0286|EIK_0095|EIK_0247,納涼忍お綾|堀秀政|大内義隆|細川藤孝|柳生宗矩|島左近,EIK_0071|EIK_0017|EIK_0093|EIK_0286|EIK_0095|EIK_0247,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|豪傑,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|豪傑,11329,1793,254,63,639,399,269,772,794,818,872,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0071|EIK_0093|EIK_0095|EIK_0247|EIK_0286||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|豪傑,,step174_validate_repair_7_9,18002,18002,jinpo_result_db_8.csv,火属性,818
step174_8_015244,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0124|EIK_0093|EIK_0114|EIK_0108|EIK_0082,納涼忍お綾|黒田官兵衛|大内義隆|細川藤孝(立役)|名古屋山三郎|山中鹿之介,EIK_0071|EIK_0124|EIK_0093|EIK_0114|EIK_0108|EIK_0082,才腕の絆|多芸多才|山紫水明|技巧伝承|文明開化|文化人の絆|流行創出|戦場の華,才腕の絆|多芸多才|山紫水明|技巧伝承|文明開化|文化人の絆|流行創出|戦場の華,11935,929,176,68,574,485,437,776,882,818,790,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0071|EIK_0082|EIK_0093|EIK_0108|EIK_0114|EIK_0124||多芸多才|山紫水明|戦場の華|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,17870,17870,jinpo_result_db_8.csv,火属性,818
step174_8_015910,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0093|EIK_0387|EIK_0108|EIK_0239|EIK_0071|EIK_0124,大内義隆|朝倉義景(八雷)|名古屋山三郎|真田幸村(水練)|納涼忍お綾|黒田官兵衛,EIK_0093|EIK_0387|EIK_0108|EIK_0239|EIK_0071|EIK_0124,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|才腕の絆|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|洒落者の絆|才腕の絆|多芸多才,11656,926,96,66,534,397,411,852,985,818,843,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0071|EIK_0093|EIK_0108|EIK_0124|EIK_0239|EIK_0387||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,17584,17584,jinpo_result_db_8.csv,火属性,818
step174_8_014126,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0054|EIK_0034|EIK_0114|EIK_0256|EIK_0093|EIK_0022,斎藤利三(神祇)|直江兼続(王佐)|細川藤孝(立役)|魔女ルシア|大内義隆|佐竹義重,EIK_0054|EIK_0034|EIK_0114|EIK_0256|EIK_0093|EIK_0022,陰陽師|立役者|技巧伝承|山紫水明|文明開化|文化人の絆|才腕の絆|知勇兼備,陰陽師|立役者|技巧伝承|山紫水明|文明開化|文化人の絆|才腕の絆|知勇兼備,12108,1576,57,94,481,588,361,787,832,817,818,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0022|EIK_0034|EIK_0054|EIK_0093|EIK_0114|EIK_0256||山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,18519,18519,jinpo_result_db_8.csv,火属性,817
step174_8_014142,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0054|EIK_0241|EIK_0387|EIK_0108|EIK_0093|EIK_0022,斎藤利三(神祇)|石田三成(西軍)|朝倉義景(八雷)|名古屋山三郎|大内義隆|佐竹義重,EIK_0054|EIK_0241|EIK_0387|EIK_0108|EIK_0093|EIK_0022,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|才腕の絆|知勇兼備,陰陽師|立役者|山紫水明|文化人の絆|技巧伝承|文明開化|才腕の絆|知勇兼備,12152,1509,62,96,507,590,361,798,820,817,798,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0022|EIK_0054|EIK_0093|EIK_0108|EIK_0241|EIK_0387||山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備|立役者|陰陽師,,step174_validate_repair_7_9,18510,18510,jinpo_result_db_8.csv,火属性,817
step174_8_013810,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0015|EIK_0012|EIK_0024|EIK_0105|EIK_0246,豊臣秀長|武田晴信|前田利家(雄材)|今川義元|尼子経久|竹中半兵衛(知将),EIK_0001|EIK_0015|EIK_0012|EIK_0024|EIK_0105|EIK_0246,摂理探究|謀略家|雄材大略|山紫水明|多芸多才|才腕の絆|柔能制剛|知将の絆,摂理探究|謀略家|雄材大略|山紫水明|多芸多才|才腕の絆|柔能制剛|知将の絆,12764,1080,212,96,309,930,91,786,849,816,838,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0024|EIK_0105|EIK_0246||多芸多才|山紫水明|才腕の絆|摂理探究|柔能制剛|知将の絆|謀略家|雄材大略,,step174_validate_repair_7_9,18771,18771,jinpo_result_db_8.csv,火属性,816
step174_8_013811,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0246|EIK_0105|EIK_0024|EIK_0378|EIK_0015,豊臣秀長|竹中半兵衛(知将)|尼子経久|今川義元|前田利家|武田晴信,EIK_0001|EIK_0246|EIK_0105|EIK_0024|EIK_0378|EIK_0015,柔能制剛|才腕の絆|知将の絆|山紫水明|多芸多才|摂理探究|雄材大略|謀略家,柔能制剛|才腕の絆|知将の絆|山紫水明|多芸多才|摂理探究|雄材大略|謀略家,12764,1080,212,96,309,930,91,786,849,816,838,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0024|EIK_0105|EIK_0246|EIK_0378||多芸多才|山紫水明|才腕の絆|摂理探究|柔能制剛|知将の絆|謀略家|雄材大略,,step174_validate_repair_7_9,18771,18771,jinpo_result_db_8.csv,火属性,816
step174_8_014764,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0093|EIK_0387|EIK_0094|EIK_0002|EIK_0017|EIK_0064,大内義隆|朝倉義景(八雷)|金森長近|片倉景綱(右腕)|堀秀政|雑賀孫市(道化),EIK_0093|EIK_0387|EIK_0094|EIK_0002|EIK_0017|EIK_0064,山紫水明|技巧伝承|文化人の絆|傾奇者|知勇兼備|才腕の絆|文明開化|多芸多才,山紫水明|技巧伝承|文化人の絆|傾奇者|知勇兼備|才腕の絆|文明開化|多芸多才,12266,847,247,165,640,427,356,782,777,816,794,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0017|EIK_0064|EIK_0093|EIK_0094|EIK_0387||傾奇者|多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,,step174_validate_repair_7_9,18117,18117,jinpo_result_db_8.csv,火属性,816
step174_8_014946,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0093|EIK_0387|EIK_0157|EIK_0241|EIK_0064|EIK_0017,大内義隆|朝倉義景(八雷)|筒井順慶|石田三成(西軍)|雑賀孫市(道化)|堀秀政,EIK_0093|EIK_0387|EIK_0157|EIK_0241|EIK_0064|EIK_0017,山紫水明|技巧伝承|文化人の絆|籠城名手|流行創出|才腕の絆|文明開化|多芸多才,山紫水明|技巧伝承|文化人の絆|籠城名手|流行創出|才腕の絆|文明開化|多芸多才,12139,948,83,194,579,460,301,793,843,816,865,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0064|EIK_0093|EIK_0157|EIK_0241|EIK_0387||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|籠城名手,,step174_validate_repair_7_9,18021,18021,jinpo_result_db_8.csv,火属性,816
step174_8_015245,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0017|EIK_0064|EIK_0095|EIK_0114|EIK_0094|EIK_0002,堀秀政|雑賀孫市(道化)|柳生宗矩|細川藤孝(立役)|金森長近|片倉景綱(右腕),EIK_0017|EIK_0064|EIK_0095|EIK_0114|EIK_0094|EIK_0002,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|傾奇者|知勇兼備,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|傾奇者|知勇兼備,12073,821,251,166,645,415,352,759,767,816,804,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0017|EIK_0064|EIK_0094|EIK_0095|EIK_0114||傾奇者|多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,,step174_validate_repair_7_9,17869,17869,jinpo_result_db_8.csv,火属性,816
step174_8_015731,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0017|EIK_0002|EIK_0094|EIK_0092|EIK_0095|EIK_0064,堀秀政|片倉景綱(右腕)|金森長近|細川忠興(山紫)|柳生宗矩|雑賀孫市(道化),EIK_0017|EIK_0002|EIK_0094|EIK_0092|EIK_0095|EIK_0064,傾奇者|知勇兼備|山紫水明|文化人の絆|才腕の絆|多芸多才|技巧伝承|文明開化,傾奇者|知勇兼備|山紫水明|文化人の絆|才腕の絆|多芸多才|技巧伝承|文明開化,11807,834,266,163,672,418,349,747,785,816,806,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0017|EIK_0064|EIK_0092|EIK_0094|EIK_0095||傾奇者|多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,,step174_validate_repair_7_9,17663,17663,jinpo_result_db_8.csv,火属性,816
step174_8_017227,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0064|EIK_0017|EIK_0093|EIK_0286|EIK_0256|EIK_0239,雑賀孫市(道化)|堀秀政|大内義隆|細川藤孝|魔女ルシア|真田幸村(水練),EIK_0064|EIK_0017|EIK_0093|EIK_0286|EIK_0256|EIK_0239,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|洒落者の絆,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|流行創出|洒落者の絆,11448,935,83,63,465,358,411,768,839,816,850,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0064|EIK_0093|EIK_0239|EIK_0256|EIK_0286||多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,17036,17036,jinpo_result_db_8.csv,火属性,816
step174_8_013676,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0015|EIK_0012|EIK_0103|EIK_0091|EIK_0020,豊臣秀長|武田晴信|前田利家(雄材)|長野業正|豊臣秀次|北条氏照(剛柔),EIK_0001|EIK_0015|EIK_0012|EIK_0103|EIK_0091|EIK_0020,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,12258,1941,140,25,272,939,149,805,778,815,773,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0020|EIK_0091|EIK_0103||技巧伝承|摂理探究|柔能制剛|流行創出|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,18895,18895,jinpo_result_db_8.csv,火属性,815
step174_8_013677,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0020|EIK_0091|EIK_0103|EIK_0378|EIK_0015,豊臣秀長|北条氏照(剛柔)|豊臣秀次|長野業正|前田利家|武田晴信,EIK_0001|EIK_0020|EIK_0091|EIK_0103|EIK_0378|EIK_0015,柔能制剛|技巧伝承|知将の絆|立役者|流行創出|摂理探究|雄材大略|謀略家,柔能制剛|技巧伝承|知将の絆|立役者|流行創出|摂理探究|雄材大略|謀略家,12258,1941,140,25,272,939,149,805,778,815,773,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0020|EIK_0091|EIK_0103|EIK_0378||技巧伝承|摂理探究|柔能制剛|流行創出|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,18895,18895,jinpo_result_db_8.csv,火属性,815
step174_8_013785,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0015|EIK_0012|EIK_0386|EIK_0091|EIK_0020,豊臣秀長|武田晴信|前田利家(雄材)|小田氏治|豊臣秀次|北条氏照(剛柔),EIK_0001|EIK_0015|EIK_0012|EIK_0386|EIK_0091|EIK_0020,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,12166,1917,135,25,253,950,145,813,791,815,781,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0020|EIK_0091|EIK_0386||技巧伝承|摂理探究|柔能制剛|流行創出|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,18791,18791,jinpo_result_db_8.csv,火属性,815
step174_8_013786,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0015|EIK_0378|EIK_0386|EIK_0091|EIK_0020,豊臣秀長|武田晴信|前田利家|小田氏治|豊臣秀次|北条氏照(剛柔),EIK_0001|EIK_0015|EIK_0378|EIK_0386|EIK_0091|EIK_0020,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,摂理探究|謀略家|雄材大略|流行創出|柔能制剛|知将の絆|立役者|技巧伝承,12166,1917,135,25,253,950,145,813,791,815,781,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0020|EIK_0091|EIK_0378|EIK_0386||技巧伝承|摂理探究|柔能制剛|流行創出|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,18791,18791,jinpo_result_db_8.csv,火属性,815
step174_8_016015,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0256|EIK_0244,納涼忍お綾|堀秀政|大内義隆|細川藤孝(立役)|魔女ルシア|前田慶次(野望),EIK_0071|EIK_0017|EIK_0093|EIK_0114|EIK_0256|EIK_0244,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|戦場の華,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|戦場の華,12410,0,166,69,550,411,638,804,815,815,861,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0071|EIK_0093|EIK_0114|EIK_0244|EIK_0256||多芸多才|山紫水明|戦場の華|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆,,step174_validate_repair_7_9,17539,17539,jinpo_result_db_8.csv,火属性,815
step174_8_016532,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0071|EIK_0017|EIK_0093|EIK_0092|EIK_0256|EIK_0244,納涼忍お綾|堀秀政|大内義隆|細川忠興(山紫)|魔女ルシア|前田慶次(野望),EIK_0071|EIK_0017|EIK_0093|EIK_0092|EIK_0256|EIK_0244,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|戦場の華,才腕の絆|技巧伝承|文明開化|多芸多才|山紫水明|文化人の絆|洒落者の絆|戦場の華,12147,0,176,67,574,415,634,788,831,815,865,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0017|EIK_0071|EIK_0092|EIK_0093|EIK_0244|EIK_0256||多芸多才|山紫水明|戦場の華|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆,,step174_validate_repair_7_9,17312,17312,jinpo_result_db_8.csv,火属性,815
