result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step101_new_eiketsu_魚鱗_7_007111,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|本願寺顕如|石田三成|小田氏治|板部岡江雪斎|高台院,武田晴信|本願寺顕如|石田三成|小田氏治|板部岡江雪斎|高台院,才気煥発|雄材大略|密教の絆|老練闊達|健康第一|質実剛健,才気煥発|雄材大略|密教の絆|老練闊達|健康第一|質実剛健,8550,4479,53,200,0,615,231,190,201,181,193,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|本願寺顕如|石田三成|小田氏治|板部岡江雪斎|高台院||1-2-3:才気煥発|1-2-3:雄材大略|3-4-5:密教の絆|3-4-5:老練闊達|5-6-1:健康第一|5-6-1:質実剛健,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,14893,14893,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004049,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,高台院|真田信幸|甲斐宗運|小田氏治|長尾景虎|竹中重門,高台院|真田信幸|甲斐宗運|小田氏治|長尾景虎|竹中重門,健康第一|王佐之才|密教の絆|才気煥発|明敏の絆|老練闊達,健康第一|王佐之才|密教の絆|才気煥発|明敏の絆|老練闊達,8017,5234,53,129,0,584,376,120,130,124,118,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||高台院|真田信幸|甲斐宗運|小田氏治|長尾景虎|竹中重門||1-2-3:健康第一|1-2-3:王佐之才|3-4-5:密教の絆|3-4-5:才気煥発|5-6-1:明敏の絆|5-6-1:老練闊達,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,14885,14885,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003405,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,納涼忍お綾|尼子晴久|魔女ルシア|島左近|柳生宗矩|堀秀政,納涼忍お綾|尼子晴久|魔女ルシア|島左近|柳生宗矩|堀秀政,流行創出|豪傑|才腕の絆|文明開化|技巧伝承|多芸多才,流行創出|豪傑|才腕の絆|文明開化|技巧伝承|多芸多才,9064,2013,272,69,504,288,290,562,555,589,664,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|尼子晴久|魔女ルシア|島左近|柳生宗矩|堀秀政||1-2-3:流行創出|3-4-5:豪傑|5-6-1:才腕の絆|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:多芸多才,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14870,14870,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000458,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|出雲阿国(周年)|堀秀政|大内義隆|名古屋山三郎|尼子晴久,納涼忍お綾|出雲阿国(周年)|堀秀政|大内義隆|名古屋山三郎|尼子晴久,花鳥風月|多芸多才|傾奇者|文明開化|技巧伝承|流行創出,花鳥風月|多芸多才|傾奇者|文明開化|技巧伝承|流行創出,8796,2571,171,102,283,348,434,518,520,547,572,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|出雲阿国(周年)|堀秀政|大内義隆|名古屋山三郎|尼子晴久||1-2-3:花鳥風月|1-2-3:多芸多才|3-4-5:傾奇者|3-4-5:文明開化|3-4-5:技巧伝承|5-6-1:流行創出,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14862,14862,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000204,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源),武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源),謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,8858,4074,134,245,100,687,177,144,144,144,155,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|愛姫(起源)||1-2-3:謀略家|1-2-3:才気煥発|1-2-3:柔能制剛|3-4-5:老練闊達|5-6-1:健康第一|5-6-1:質実剛健,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14862,14862,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003303,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,豊臣秀吉|尼子晴久|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血),豊臣秀吉|尼子晴久|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血),謀略家|陰陽道の絆|知将の絆|明敏の絆|世渡り上手の絆|柔能制剛,謀略家|陰陽道の絆|知将の絆|明敏の絆|世渡り上手の絆|柔能制剛,8857,3647,58,26,102,747,243,273,278,291,336,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀吉|尼子晴久|竹中半兵衛(知将)|小早川隆景(羽織)|島津義久|真田昌幸(吸血)||1-2-3:謀略家|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆|5-6-1:世渡り上手の絆|5-6-1:柔能制剛,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14858,14858,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004114,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|真田昌幸(吸血)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|尼子晴久,豊臣秀吉|真田昌幸(吸血)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|尼子晴久,世渡り上手の絆|謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆,世渡り上手の絆|謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆,8857,3647,58,26,102,747,243,273,278,291,336,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀吉|真田昌幸(吸血)|島津義久|小早川隆景(羽織)|竹中半兵衛(知将)|尼子晴久||1-2-3:世渡り上手の絆|1-2-3:謀略家|1-2-3:柔能制剛|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14858,14858,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_001244,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|真田昌幸(吸血)|島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|尼子晴久,豊臣秀吉|真田昌幸(吸血)|島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|尼子晴久,世渡り上手の絆|謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆,世渡り上手の絆|謀略家|柔能制剛|陰陽道の絆|知将の絆|明敏の絆,8857,3647,58,26,102,747,243,273,278,291,336,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀吉|真田昌幸(吸血)|島津義久|竹中半兵衛(知将)|小早川隆景(羽織)|尼子晴久||1-2-3:世渡り上手の絆|1-2-3:謀略家|1-2-3:柔能制剛|3-4-5:陰陽道の絆|3-4-5:知将の絆|3-4-5:明敏の絆,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14858,14858,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004375,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|長野業正|村上義清|福島正則|十河一存|甲斐姫(鷹爪),山中鹿之介|長野業正|村上義清|福島正則|十河一存|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|勇猛果敢|もののふ|意気衝天,猛将の絆|根性の絆|泰然自若|勇猛果敢|もののふ|意気衝天,9027,3909,470,349,249,69,74,170,175,181,170,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|長野業正|村上義清|福島正則|十河一存|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|3-4-5:もののふ|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14843,14843,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004134,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|羽柴秀吉(涼)|豊臣秀次|北条氏康(獅子)|斎藤道三(巳)|伊達政宗(起源),豊臣秀吉|羽柴秀吉(涼)|豊臣秀次|北条氏康(獅子)|斎藤道三(巳)|伊達政宗(起源),謀略家|技巧伝承|知勇兼備|侍|野心家の絆|才腕の絆,謀略家|技巧伝承|知勇兼備|侍|野心家の絆|才腕の絆,9288,3059,212,110,343,362,208,311,317,308,314,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀吉|羽柴秀吉(涼)|豊臣秀次|北条氏康(獅子)|斎藤道三(巳)|伊達政宗(起源)||1-2-3:謀略家|1-2-3:技巧伝承|3-4-5:知勇兼備|5-6-1:侍|5-6-1:野心家の絆|5-6-1:才腕の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,14832,14832,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004387,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|稲葉一鉄|柴田勝家(風雲)|道場娘まり(和装),納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|稲葉一鉄|柴田勝家(風雲)|道場娘まり(和装),戦場の華|意気衝天|猛将の絆|もののふ|勇猛果敢|豪傑,戦場の華|意気衝天|猛将の絆|もののふ|勇猛果敢|豪傑,8845,4616,732,81,301,121,134,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|稲葉一鉄|柴田勝家(風雲)|道場娘まり(和装)||1-2-3:戦場の華|1-2-3:意気衝天|3-4-5:猛将の絆|3-4-5:もののふ|3-4-5:勇猛果敢|5-6-1:豪傑,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14830,14830,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000215,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|高台院,武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|高台院,謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,謀略家|才気煥発|柔能制剛|老練闊達|健康第一|質実剛健,8859,4056,122,243,93,696,177,144,142,140,151,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|宇喜多直家|島津義久|尼子晴久|板部岡江雪斎|高台院||1-2-3:謀略家|1-2-3:才気煥発|1-2-3:柔能制剛|3-4-5:老練闊達|5-6-1:健康第一|5-6-1:質実剛健,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14823,14823,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000140,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|板部岡江雪斎|高台院|尼子晴久|島津義久|宇喜多直家,武田晴信|板部岡江雪斎|高台院|尼子晴久|島津義久|宇喜多直家,健康第一|老練闊達|質実剛健|謀略家|才気煥発|柔能制剛,健康第一|老練闊達|質実剛健|謀略家|才気煥発|柔能制剛,8859,4056,122,243,93,696,177,144,142,140,151,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|板部岡江雪斎|高台院|尼子晴久|島津義久|宇喜多直家||1-2-3:健康第一|1-2-3:老練闊達|1-2-3:質実剛健|5-6-1:謀略家|5-6-1:才気煥発|5-6-1:柔能制剛,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14823,14823,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003352,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,長野業正|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪)|村上義清|山中鹿之介,長野業正|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪)|村上義清|山中鹿之介,戦場の華|流行創出|猛将の絆|根性の絆|泰然自若|勇猛果敢,戦場の華|流行創出|猛将の絆|根性の絆|泰然自若|勇猛果敢,9355,2953,372,291,111,137,236,337,341,343,338,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||長野業正|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪)|村上義清|山中鹿之介||1-2-3:戦場の華|1-2-3:流行創出|5-6-1:猛将の絆|5-6-1:根性の絆|5-6-1:泰然自若|5-6-1:勇猛果敢,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14814,14814,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003337,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,山中鹿之介|甲斐姫(鷹爪)|前田利家(兎忍)|魔女ルシア|村上義清|長野業正,山中鹿之介|甲斐姫(鷹爪)|前田利家(兎忍)|魔女ルシア|村上義清|長野業正,戦場の華|流行創出|猛将の絆|根性の絆|泰然自若|勇猛果敢,戦場の華|流行創出|猛将の絆|根性の絆|泰然自若|勇猛果敢,9355,2953,372,291,111,137,236,337,341,343,338,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|甲斐姫(鷹爪)|前田利家(兎忍)|魔女ルシア|村上義清|長野業正||1-2-3:戦場の華|3-4-5:流行創出|5-6-1:猛将の絆|5-6-1:根性の絆|5-6-1:泰然自若|5-6-1:勇猛果敢,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14814,14814,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_008455,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,山中鹿之介|長野業正|村上義清|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪),山中鹿之介|長野業正|村上義清|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|勇猛果敢|戦場の華|流行創出,猛将の絆|根性の絆|泰然自若|勇猛果敢|戦場の華|流行創出,9355,2953,372,291,111,137,236,337,341,343,338,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||山中鹿之介|長野業正|村上義清|魔女ルシア|前田利家(兎忍)|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|1-2-3:勇猛果敢|3-4-5:戦場の華|3-4-5:流行創出,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14814,14814,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0004079,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|島左近|柳生宗矩|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|島左近|柳生宗矩|堀秀政,文明開化|技巧伝承|豪傑|流行創出|才腕の絆|多芸多才,文明開化|技巧伝承|豪傑|流行創出|才腕の絆|多芸多才,9338,1951,258,74,440,256,296,516,529,558,589,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|島左近|柳生宗矩|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:豪傑|3-4-5:流行創出|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,14805,14805,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_8_009050,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,雑賀孫市(道化)|堀秀政|柳生宗矩|島左近|魔女ルシア|羽柴秀吉(涼),雑賀孫市(道化)|堀秀政|柳生宗矩|島左近|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|豪傑|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|豪傑|流行創出,9338,1951,258,74,440,256,296,516,529,558,589,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|堀秀政|柳生宗矩|島左近|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:豪傑|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,14805,14805,jinpo_result_db_6.csv
step104_pair_魚鱗_6_0003379,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,6,雑賀孫市(道化)|小田氏治|魔女ルシア|島左近|柳生宗矩|堀秀政,雑賀孫市(道化)|小田氏治|魔女ルシア|島左近|柳生宗矩|堀秀政,流行創出|豪傑|才腕の絆|文明開化|技巧伝承|多芸多才,流行創出|豪傑|才腕の絆|文明開化|技巧伝承|多芸多才,9186,1958,246,75,430,267,285,556,574,596,624,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||雑賀孫市(道化)|小田氏治|魔女ルシア|島左近|柳生宗矩|堀秀政||1-2-3:流行創出|3-4-5:豪傑|5-6-1:才腕の絆|5-6-1:文明開化|5-6-1:技巧伝承|5-6-1:多芸多才,fallback_hero_stats:小田氏治,step171_new_formula_rebuild,14797,14797,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_000185,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,武田晴信|愛姫(起源)|細川藤孝(立役)|羽柴秀吉(涼)|竹中半兵衛(知将)|宇喜多直家,武田晴信|愛姫(起源)|細川藤孝(立役)|羽柴秀吉(涼)|竹中半兵衛(知将)|宇喜多直家,健康第一|老練闊達|質実剛健|技巧伝承|才気煥発|柔能制剛,健康第一|老練闊達|質実剛健|技巧伝承|才気煥発|柔能制剛,9022,3850,61,254,237,511,256,148,145,143,156,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||武田晴信|愛姫(起源)|細川藤孝(立役)|羽柴秀吉(涼)|竹中半兵衛(知将)|宇喜多直家||1-2-3:健康第一|1-2-3:老練闊達|1-2-3:質実剛健|3-4-5:技巧伝承|5-6-1:才気煥発|5-6-1:柔能制剛,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,14783,14783,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004390,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|真田幸村(新星)|柴田勝家(風雲)|真柄直隆,納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|真田幸村(新星)|柴田勝家(風雲)|真柄直隆,戦場の華|意気衝天|武芸の絆|猛将の絆|もののふ|豪傑,戦場の華|意気衝天|武芸の絆|猛将の絆|もののふ|豪傑,8767,4640,739,111,275,109,138,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|真田幸村(新星)|柴田勝家(風雲)|真柄直隆||1-2-3:戦場の華|1-2-3:意気衝天|3-4-5:武芸の絆|3-4-5:猛将の絆|3-4-5:もののふ|5-6-1:豪傑,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14779,14779,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_004266,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,豊臣秀吉|尼子晴久|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,豊臣秀吉|尼子晴久|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,8948,3578,180,0,37,822,157,254,262,258,277,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||豊臣秀吉|尼子晴久|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14773,14773,jinpo_result_db_6.csv
step101_new_eiketsu_魚鱗_7_001248,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,6,尼子晴久|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,尼子晴久|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,野心家の絆|謀略家|僧|雄材大略|摂理探究|才気煥発,8948,3578,180,0,37,822,157,254,262,258,277,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||6||尼子晴久|豊臣秀吉|宇喜多直家|願証寺証恵|本願寺顕如|織田信忠||1-2-3:野心家の絆|1-2-3:謀略家|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究|5-6-1:才気煥発,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,14773,14773,jinpo_result_db_6.csv
