result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step101_new_eiketsu_魚鱗_8_003115,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|名古屋山三郎|堀秀政|出雲阿国(周年)|魔女ルシア|羽柴秀吉(涼),大内義隆|名古屋山三郎|堀秀政|出雲阿国(周年)|魔女ルシア|羽柴秀吉(涼),傾奇者|文明開化|技巧伝承|多芸多才|花鳥風月,傾奇者|文明開化|技巧伝承|多芸多才|花鳥風月,7533,1661,148,105,233,252,449,313,323,318,333,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|名古屋山三郎|堀秀政|出雲阿国(周年)|魔女ルシア|羽柴秀吉(涼)||1-2-3:傾奇者|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11668,11668,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_8_008795,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|柳生宗矩|堀秀政|石川数正|名古屋山三郎|羽柴秀吉(涼),雑賀孫市(道化)|柳生宗矩|堀秀政|石川数正|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,7468,1465,93,70,357,170,429,337,342,362,381,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|柳生宗矩|堀秀政|石川数正|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11474,11474,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007847,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血),豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血),野心家の絆|立役者|謀略家|柔能制剛|世渡り上手の絆,野心家の絆|立役者|謀略家|柔能制剛|世渡り上手の絆,7390,3689,63,26,106,610,240,120,126,132,142,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血)||1-2-3:野心家の絆|3-4-5:立役者|3-4-5:謀略家|3-4-5:柔能制剛|5-6-1:世渡り上手の絆,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,12644,12644,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002119,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|尼子晴久|大内義隆|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|尼子晴久|大内義隆|堀秀政,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,7810,927,99,71,403,264,299,524,535,571,589,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|尼子晴久|大内義隆|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:流行創出|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼)|尼子晴久,step171_new_formula_rebuild,12092,12092,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002112,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|尼子晴久|名古屋山三郎|羽柴秀吉(涼),納涼忍お綾|堀秀政|大内義隆|尼子晴久|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7636,927,100,67,424,275,293,529,532,555,596,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|尼子晴久|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,11934,11934,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002221,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|真田信幸(泰然)|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|柳生宗矩|真田信幸(泰然)|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7658,1009,100,67,400,264,293,515,516,522,577,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|真田信幸(泰然)|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11921,11921,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002124,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|大内義隆|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|大内義隆|堀秀政,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,7805,975,90,69,386,264,297,507,515,543,584,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|大内義隆|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:流行創出|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼)|尼子晴久,step171_new_formula_rebuild,12035,12035,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002891,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|山中鹿之介|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|柳生宗矩|山中鹿之介|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7737,986,100,69,409,257,290,509,510,541,565,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|山中鹿之介|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11973,11973,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_001973,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|魔女ルシア|尼子晴久,納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|魔女ルシア|尼子晴久,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7631,975,92,64,405,275,291,513,513,529,589,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|魔女ルシア|尼子晴久||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:流行創出,fallback_hero_stats:羽柴秀吉(涼)|尼子晴久,step171_new_formula_rebuild,11877,11877,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007355,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源),納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源),才腕の絆|文明開化|技巧伝承|多芸多才|意気衝天,才腕の絆|文明開化|技巧伝承|多芸多才|意気衝天,8179,2220,108,69,513,273,283,362,371,387,398,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:意気衝天,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13163,13163,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_001978,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|小田氏治|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|大内義隆|小田氏治|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7560,947,83,66,361,264,281,513,529,520,555,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|小田氏治|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:小田氏治|羽柴秀吉(涼),step171_new_formula_rebuild,11679,11679,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002558,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|石田三成(西軍)|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|柳生宗矩|石田三成(西軍)|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7636,982,89,69,390,269,291,516,513,518,571,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|石田三成(西軍)|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11844,11844,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_8_003134,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|柳生宗矩|堀秀政|石川数正|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|柳生宗矩|堀秀政|石川数正|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,7287,1545,86,62,357,179,418,328,326,331,381,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|柳生宗矩|堀秀政|石川数正|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11300,11300,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_8_003137,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,堀秀政|納涼忍お綾|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|石川数正,堀秀政|納涼忍お綾|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|石川数正,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,7287,1545,86,62,357,179,418,328,326,331,381,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||堀秀政|納涼忍お綾|柳生宗矩|羽柴秀吉(涼)|魔女ルシア|石川数正||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11300,11300,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002416,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|長野業正|名古屋山三郎|羽柴秀吉(涼),納涼忍お綾|堀秀政|大内義隆|長野業正|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7621,910,94,67,405,261,288,524,537,549,555,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|長野業正|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11811,11811,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002427,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|毛利勝永|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|柳生宗矩|毛利勝永|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7874,965,97,71,385,255,290,490,491,494,550,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|毛利勝永|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11962,11962,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002115,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|尼子晴久|名古屋山三郎|羽柴秀吉(涼)|大内義隆|堀秀政,雑賀孫市(道化)|尼子晴久|名古屋山三郎|羽柴秀吉(涼)|大内義隆|堀秀政,流行創出|文明開化|技巧伝承|才腕の絆|多芸多才,流行創出|文明開化|技巧伝承|才腕の絆|多芸多才,7810,927,99,71,403,264,299,524,535,571,589,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|尼子晴久|名古屋山三郎|羽柴秀吉(涼)|大内義隆|堀秀政||1-2-3:流行創出|3-4-5:文明開化|3-4-5:技巧伝承|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,12092,12092,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002109,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|名古屋山三郎|尼子晴久,納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|名古屋山三郎|尼子晴久,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7636,927,100,67,424,275,293,529,532,555,596,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|羽柴秀吉(涼)|名古屋山三郎|尼子晴久||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:流行創出,fallback_hero_stats:羽柴秀吉(涼)|尼子晴久,step171_new_formula_rebuild,11934,11934,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002122,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|尼子晴久|魔女ルシア|羽柴秀吉(涼)|大内義隆|堀秀政,雑賀孫市(道化)|尼子晴久|魔女ルシア|羽柴秀吉(涼)|大内義隆|堀秀政,流行創出|文明開化|技巧伝承|才腕の絆|多芸多才,流行創出|文明開化|技巧伝承|才腕の絆|多芸多才,7805,975,90,69,386,264,297,507,515,543,584,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|尼子晴久|魔女ルシア|羽柴秀吉(涼)|大内義隆|堀秀政||1-2-3:流行創出|3-4-5:文明開化|3-4-5:技巧伝承|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,12035,12035,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002015,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|尼子晴久|魔女ルシア|羽柴秀吉(涼),納涼忍お綾|堀秀政|柳生宗矩|尼子晴久|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7575,975,96,66,415,270,288,510,500,520,596,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|尼子晴久|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,11811,11811,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002118,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|柳生宗矩|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|柳生宗矩|堀秀政,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,7749,975,94,71,396,258,293,504,501,535,592,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|羽柴秀吉(涼)|魔女ルシア|尼子晴久|柳生宗矩|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:流行創出|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼)|尼子晴久,step171_new_formula_rebuild,11968,11968,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002120,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|小田氏治|大内義隆|堀秀政,雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|小田氏治|大内義隆|堀秀政,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,文明開化|技巧伝承|流行創出|才腕の絆|多芸多才,7739,899,90,72,358,253,288,522,550,562,555,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|羽柴秀吉(涼)|名古屋山三郎|小田氏治|大内義隆|堀秀政||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:流行創出|5-6-1:才腕の絆|5-6-1:多芸多才,fallback_hero_stats:羽柴秀吉(涼)|小田氏治,step171_new_formula_rebuild,11888,11888,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_002114,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|大内義隆|小田氏治|名古屋山三郎|羽柴秀吉(涼),納涼忍お綾|堀秀政|大内義隆|小田氏治|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,才腕の絆|文明開化|技巧伝承|多芸多才|流行創出,7565,899,91,68,379,264,281,529,547,547,562,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|大内義隆|小田氏治|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:流行創出,fallback_hero_stats:小田氏治|羽柴秀吉(涼),step171_new_formula_rebuild,11732,11732,jinpo_result_db_5.csv
