result_id,issue,formation,old_bond_count,actual_bond_count,old_bond_names,actual_bond_names,eiketsu_ids,eiketsu_names
step172_7_方円_002931,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出|陰陽師,山紫水明|文明開化|流行創出|陰陽師|技巧伝承|巧言令色,EIK_0054|EIK_0114|EIK_0387|EIK_0244|EIK_0385|EIK_0024,斎藤利三(神祇)|細川藤孝(立役)|朝倉義景|前田慶次(野望)|尼子晴久|今川義元
step172_7_方円_003024,actual_count_outside_7_9,方円,7,6,侍|意気衝天|柔能制剛|知勇兼備|立役者|質実剛健|雄材大略,意気衝天|質実剛健|柔能制剛|立役者|侍|雄材大略,EIK_0038|EIK_0019|EIK_0388|EIK_0204|EIK_0125|EIK_0066,支倉常長|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_003248,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0106|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|木下秀長|尼子晴久
step172_7_方円_003249,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0106|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|木下秀長|尼子晴久
step172_7_方円_003263,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|技巧伝承|摂理探究|柔能制剛|知勇兼備|質実剛健,意気衝天|質実剛健|柔能制剛|摂理探究|才気煥発,EIK_0029|EIK_0015|EIK_0388|EIK_0204|EIK_0091|EIK_0125,本願寺顕如|武田晴信|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_003301,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0124|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|黒田官兵衛|尼子晴久
step172_7_方円_003302,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0124|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|黒田官兵衛|尼子晴久
step172_7_方円_003340,actual_count_outside_7_9,方円,7,6,山紫水明|意気衝天|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,山紫水明|技巧伝承|文化人の絆|文明開化|意気衝天|知勇兼備,EIK_0125|EIK_0093|EIK_0387|EIK_0256|EIK_0030|EIK_0022,竹中半兵衛|大内義隆|朝倉義景|魔女ルシア|吉川元春|佐竹義重
step172_7_方円_003347,actual_count_outside_7_9,方円,7,5,意気衝天|才腕の絆|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|謀略家,EIK_0054|EIK_0019|EIK_0388|EIK_0204|EIK_0033|EIK_0125,斎藤利三(神祇)|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|丹羽長秀(風雲)|竹中半兵衛
step172_7_方円_003362,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|才気煥発|謀略家,EIK_0083|EIK_0015|EIK_0388|EIK_0204|EIK_0091|EIK_0125,豊臣秀吉|武田晴信|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_003394,actual_count_outside_7_9,方円,7,6,意気衝天|才腕の絆|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|謀略家,EIK_0125|EIK_0019|EIK_0388|EIK_0204|EIK_0003|EIK_0054,竹中半兵衛|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|竹中半兵衛(右腕)|斎藤利三(神祇)
step172_7_方円_003430,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発|謀略家,EIK_0202|EIK_0015|EIK_0388|EIK_0204|EIK_0003|EIK_0125,徳川家康(東軍)|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛(右腕)|竹中半兵衛
step172_7_方円_003448,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|才腕の絆|柔能制剛|知勇兼備|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0066|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|鍋島直茂(乱雲)|竹中半兵衛
step172_7_方円_003453,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発|謀略家,EIK_0202|EIK_0015|EIK_0388|EIK_0204|EIK_0033|EIK_0125,徳川家康(東軍)|武田晴信|お市(八雷)|北条氏康(獅子)|丹羽長秀(風雲)|竹中半兵衛
step172_7_方円_003486,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出|陰陽師,山紫水明|文明開化|陰陽師|技巧伝承|巧言令色|流行創出,EIK_0385|EIK_0012|EIK_0387|EIK_0114|EIK_0054|EIK_0024,尼子晴久|前田利家(雄材)|朝倉義景|細川藤孝(立役)|斎藤利三(神祇)|今川義元
step172_7_方円_003487,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出|陰陽師,山紫水明|文明開化|流行創出|陰陽師|技巧伝承|巧言令色,EIK_0054|EIK_0114|EIK_0387|EIK_0378|EIK_0385|EIK_0024,斎藤利三(神祇)|細川藤孝(立役)|朝倉義景|前田利家|尼子晴久|今川義元
step172_7_方円_003518,actual_count_outside_7_9,方円,7,6,意気衝天|才腕の絆|技巧伝承|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|立役者|技巧伝承|知勇兼備|謀略家,EIK_0125|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0069,竹中半兵衛|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|蜂須賀正勝
step172_7_方円_003546,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出|陰陽師,山紫水明|文明開化|流行創出|陰陽師|技巧伝承|巧言令色,EIK_0054|EIK_0114|EIK_0387|EIK_0199|EIK_0385|EIK_0024,斎藤利三(神祇)|細川藤孝(立役)|朝倉義景|長宗我部元親(納涼)|尼子晴久|今川義元
step172_7_方円_003602,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0125|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|竹中半兵衛|尼子晴久
step172_7_方円_003603,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0125|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|竹中半兵衛|尼子晴久
step172_7_方円_003604,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0246|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|竹中半兵衛(知将)|尼子晴久
step172_7_方円_003605,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0246|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|竹中半兵衛(知将)|尼子晴久
step172_7_方円_003663,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|技巧伝承|摂理探究|柔能制剛|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|摂理探究|才気煥発,EIK_0029|EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0125,本願寺顕如|武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_003781,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|才腕の絆|柔能制剛|知勇兼備|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0002|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|片倉景綱(右腕)|竹中半兵衛
step172_7_方円_003827,actual_count_outside_7_9,方円,7,6,多芸多才|巧言令色|技巧伝承|文化人の絆|文明開化|流行創出|陰陽師,文明開化|文化人の絆|流行創出|陰陽師|技巧伝承|巧言令色,EIK_0054|EIK_0114|EIK_0387|EIK_0256|EIK_0385|EIK_0024,斎藤利三(神祇)|細川藤孝(立役)|朝倉義景|魔女ルシア|尼子晴久|今川義元
step172_7_方円_003884,actual_count_outside_7_9,方円,7,6,多芸多才|巧言令色|技巧伝承|文化人の絆|文明開化|流行創出|陰陽師,文化人の絆|文明開化|陰陽師|技巧伝承|巧言令色|流行創出,EIK_0385|EIK_0108|EIK_0387|EIK_0114|EIK_0054|EIK_0024,尼子晴久|名古屋山三郎|朝倉義景|細川藤孝(立役)|斎藤利三(神祇)|今川義元
step172_7_方円_003939,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0087|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|香宗我部親泰|尼子晴久
step172_7_方円_003940,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0087|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|香宗我部親泰|尼子晴久
step172_7_方円_003951,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発|謀略家,EIK_0083|EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0125,豊臣秀吉|武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_003998,actual_count_outside_7_9,方円,7,5,意気衝天|技巧伝承|摂理探究|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|摂理探究|謀略家,EIK_0012|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0091,前田利家(雄材)|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|豊臣秀次
step172_7_方円_003999,actual_count_outside_7_9,方円,7,5,意気衝天|技巧伝承|摂理探究|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|摂理探究|謀略家,EIK_0378|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0091,前田利家|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|豊臣秀次
step172_7_方円_004045,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|才腕の絆|技巧伝承|文明開化|流行創出|野心家の絆,文明開化|外交官の絆|技巧伝承|流行創出|野心家の絆,EIK_0081|EIK_0077|EIK_0387|EIK_0224|EIK_0024|EIK_0385,陶晴賢|石川数正(臥薪)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_004053,actual_count_outside_7_9,方円,7,6,意気衝天|才気煥発|才腕の絆|柔能制剛|知勇兼備|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0001|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀長|竹中半兵衛
step172_7_方円_004069,actual_count_outside_7_9,方円,7,4,意気衝天|才腕の絆|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|謀略家,EIK_0069|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0125,蜂須賀正勝|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_004141,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|軍学の絆,意気衝天|質実剛健|柔能制剛|立役者|軍学の絆|謀略家,EIK_0083|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0066,豊臣秀吉|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_004149,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|摂理探究|雄材大略|謀略家,EIK_0015|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0066,武田晴信|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_004151,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|摂理探究|雄材大略|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0015|EIK_0066,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|武田晴信|鍋島直茂(乱雲)
step172_7_方円_004277,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|才腕の絆|技巧伝承|文明開化|流行創出|野心家の絆,文明開化|外交官の絆|技巧伝承|流行創出|野心家の絆,EIK_0083|EIK_0077|EIK_0387|EIK_0224|EIK_0024|EIK_0385,豊臣秀吉|石川数正(臥薪)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_004323,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|流行創出|雄材大略|謀略家,EIK_0066|EIK_0012|EIK_0387|EIK_0024|EIK_0224|EIK_0385,鍋島直茂(乱雲)|前田利家(雄材)|朝倉義景|今川義元|黒猫ノア|尼子晴久
step172_7_方円_004324,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|雄材大略|謀略家|流行創出,EIK_0224|EIK_0024|EIK_0387|EIK_0378|EIK_0066|EIK_0385,黒猫ノア|今川義元|朝倉義景|前田利家|鍋島直茂(乱雲)|尼子晴久
step172_7_方円_004353,actual_count_outside_7_9,方円,7,6,意気衝天|才腕の絆|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|技巧伝承|知勇兼備|謀略家,EIK_0125|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0009,竹中半兵衛|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|毛利隆元
step172_7_方円_004437,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|摂理探究|雄材大略|謀略家,EIK_0015|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0002,武田晴信|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|片倉景綱(右腕)
step172_7_方円_004439,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|摂理探究|雄材大略|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0015|EIK_0002,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|武田晴信|片倉景綱(右腕)
step172_7_方円_004491,actual_count_outside_7_9,方円,7,4,意気衝天|才腕の絆|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|謀略家,EIK_0083|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0125,豊臣秀吉|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_004497,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|才腕の絆|技巧伝承|文明開化|流行創出|野心家の絆,文明開化|外交官の絆|技巧伝承|流行創出|野心家の絆,EIK_0019|EIK_0077|EIK_0387|EIK_0224|EIK_0024|EIK_0385,伊達政宗(起源)|石川数正(臥薪)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_004571,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|摂理探究|柔能制剛|知将の絆|謀略家|雄材大略,山紫水明|柔能制剛|知将の絆|摂理探究|雄材大略|謀略家,EIK_0015|EIK_0012|EIK_0387|EIK_0105|EIK_0125|EIK_0001,武田晴信|前田利家(雄材)|朝倉義景|尼子経久|竹中半兵衛|豊臣秀長
step172_7_方円_004573,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|摂理探究|柔能制剛|知将の絆|謀略家|雄材大略,山紫水明|摂理探究|雄材大略|謀略家|柔能制剛|知将の絆,EIK_0125|EIK_0105|EIK_0387|EIK_0378|EIK_0015|EIK_0001,竹中半兵衛|尼子経久|朝倉義景|前田利家|武田晴信|豊臣秀長
step172_7_方円_004576,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|才腕の絆|技巧伝承|文明開化|流行創出|野心家の絆,文明開化|外交官の絆|技巧伝承|流行創出|野心家の絆,EIK_0188|EIK_0077|EIK_0387|EIK_0224|EIK_0024|EIK_0385,斎藤道三(巳)|石川数正(臥薪)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_004659,actual_count_outside_7_9,方円,7,6,意気衝天|技巧伝承|摂理探究|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|摂理探究|謀略家,EIK_0012|EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0125,前田利家(雄材)|武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_004660,actual_count_outside_7_9,方円,7,6,意気衝天|技巧伝承|摂理探究|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|摂理探究|謀略家,EIK_0378|EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0125,前田利家|武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_004681,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|才腕の絆|柔能制剛|知勇兼備|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0003|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|竹中半兵衛(右腕)|竹中半兵衛
step172_7_方円_004692,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|流行創出|雄材大略|謀略家,EIK_0002|EIK_0012|EIK_0387|EIK_0024|EIK_0224|EIK_0385,片倉景綱(右腕)|前田利家(雄材)|朝倉義景|今川義元|黒猫ノア|尼子晴久
step172_7_方円_004693,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|雄材大略|謀略家|流行創出,EIK_0224|EIK_0024|EIK_0387|EIK_0378|EIK_0002|EIK_0385,黒猫ノア|今川義元|朝倉義景|前田利家|片倉景綱(右腕)|尼子晴久
step172_7_方円_004708,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|才腕の絆|柔能制剛|知勇兼備|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0033|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|丹羽長秀(風雲)|竹中半兵衛
step172_7_方円_004773,actual_count_outside_7_9,方円,7,6,多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出|陰陽師,山紫水明|文明開化|流行創出|陰陽師|技巧伝承|巧言令色,EIK_0054|EIK_0114|EIK_0387|EIK_0243|EIK_0385|EIK_0024,斎藤利三(神祇)|細川藤孝(立役)|朝倉義景|前田慶次(神将)|尼子晴久|今川義元
step172_7_方円_004799,actual_count_outside_7_9,方円,7,6,意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|軍学の絆,意気衝天|質実剛健|柔能制剛|立役者|軍学の絆|謀略家,EIK_0247|EIK_0015|EIK_0388|EIK_0204|EIK_0125|EIK_0066,島左近|武田晴信|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_005066,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0004|EIK_0058|EIK_0387|EIK_0125|EIK_0233|EIK_0068,酒井忠次(衣鉢)|早川殿|朝倉義景|竹中半兵衛|小早川隆景(羽織)|島津義久
step172_7_方円_005067,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0382|EIK_0058|EIK_0387|EIK_0125|EIK_0233|EIK_0068,酒井忠次(通)|早川殿|朝倉義景|竹中半兵衛|小早川隆景(羽織)|島津義久
step172_7_方円_005096,actual_count_outside_7_9,方円,7,5,意気衝天|才腕の絆|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|謀略家,EIK_0069|EIK_0019|EIK_0388|EIK_0204|EIK_0034|EIK_0125,蜂須賀正勝|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_005121,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|流行創出|雄材大略|謀略家,EIK_0001|EIK_0012|EIK_0387|EIK_0024|EIK_0224|EIK_0385,豊臣秀長|前田利家(雄材)|朝倉義景|今川義元|黒猫ノア|尼子晴久
step172_7_方円_005122,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|技巧伝承|文明開化|流行創出|謀略家|雄材大略,山紫水明|文明開化|雄材大略|謀略家|流行創出,EIK_0224|EIK_0024|EIK_0387|EIK_0378|EIK_0001|EIK_0385,黒猫ノア|今川義元|朝倉義景|前田利家|豊臣秀長|尼子晴久
step172_7_方円_005271,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0012|EIK_0034|EIK_0387|EIK_0054|EIK_0183|EIK_0385,前田利家(雄材)|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|宇佐美定満|尼子晴久
step172_7_方円_005272,actual_count_outside_7_9,方円,7,6,才腕の絆|技巧伝承|流行創出|立役者|謀略家|陰陽師|雄材大略,陰陽師|立役者|技巧伝承|謀略家|雄材大略|流行創出,EIK_0378|EIK_0034|EIK_0387|EIK_0054|EIK_0183|EIK_0385,前田利家|直江兼続(王佐)|朝倉義景|斎藤利三(神祇)|宇佐美定満|尼子晴久
step172_7_方円_005433,actual_count_outside_7_9,方円,7,5,意気衝天|才腕の絆|技巧伝承|柔能制剛|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|謀略家,EIK_0009|EIK_0019|EIK_0388|EIK_0204|EIK_0034|EIK_0125,毛利隆元|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_005440,actual_count_outside_7_9,方円,7,4,意気衝天|才腕の絆|技巧伝承|柔能制剛|知勇兼備|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|謀略家,EIK_0054|EIK_0019|EIK_0388|EIK_0204|EIK_0091|EIK_0125,斎藤利三(神祇)|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|豊臣秀次|竹中半兵衛
step172_7_方円_005450,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0073|EIK_0058|EIK_0387|EIK_0125|EIK_0233|EIK_0068,大谷吉継(西軍)|早川殿|朝倉義景|竹中半兵衛|小早川隆景(羽織)|島津義久
step172_7_方円_005453,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0068|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,島津義久|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_005465,actual_count_outside_7_9,方円,7,6,意気衝天|戦場の華|技巧伝承|根性の絆|泰然自若|流行創出|能鷹隠爪,意気衝天|戦場の華|流行創出|能鷹隠爪|泰然自若|根性の絆,EIK_0102|EIK_0082|EIK_0388|EIK_0256|EIK_0166|EIK_0385,真田信幸(泰然)|山中鹿之介|お市(八雷)|魔女ルシア|太原雪斎|尼子晴久
step172_7_方円_005470,actual_count_outside_7_9,方円,7,6,意気衝天|戦場の華|技巧伝承|根性の絆|泰然自若|流行創出|能鷹隠爪,戦場の華|意気衝天|泰然自若|根性の絆|流行創出|能鷹隠爪,EIK_0166|EIK_0256|EIK_0388|EIK_0379|EIK_0102|EIK_0385,太原雪斎|魔女ルシア|お市(八雷)|山中鹿之介|真田信幸(泰然)|尼子晴久
step172_7_方円_005525,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0214|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,遠足娘まり|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
